lat,lon,Year,grey_or_prev,Technique,Latitude,Longitude,Disturbance,Objective,Coral_Species,Genera,Post_monitoring_length_(months),survival,rest_sp_n,rest_gen_n,remoteness,cumulative_impacts_mean,cumulative_impacts_trend,artisanal_fishing_mean,commercial_fishing_demersal_destructive_mean,commercial_fishing_demersal_nondestructive_high_bycatch_mean,commercial_fishing_demersal_nondestructive_low_bycatch_mean,commercial_fishing_pelagic_high_bycatch_mean,commercial_fishing_pelagic_low_bycatch_mean,direct_human_mean,light_mean,nutrient_pollution_mean,oa_mean,organic_chemical_pollution_mean,shipping_mean,slr_mean,sst_mean,artisanal_fishing_trend,commercial_fishing_demersal_destructive_trend,commercial_fishing_demersal_nondestructive_high_bycatch_trend,commercial_fishing_demersal_nondestructive_low_bycatch_trend,commercial_fishing_pelagic_high_bycatch_trend,commercial_fishing_pelagic_low_bycatch_trend,direct_human_trend,light_trend,nutrient_pollution_trend,oa_trend,organic_chemical_pollution_trend,shipping_trend,slr_trend,sst_trend,survival
147,599,2008,peer_rev,Coral_Gardening,16.2982564,119.9856157,None,7,NA,Acropora;Heliopora;Millepora;Pocillopora,10,72,NA,4,0.102151915,1.28110528101388,0.093814700482868,0,0.04250134,0.030557346,0.0019403222,0.09948771,0.015414723,0.080004685,0.0004241206,0.07027344,0.2708508,0.011437764,0.2908544,0.031372722,0.33598593,0,0.001336840167642,-0.001821618577973,0.000100829616316,0.002826466479085,0.000117685908282,0.000301274657249,1.78298762131652E-05,-0.001584657180038,0.005192508480766,-0.000380802950398,0.003042014620521,0.00577153107998,0.078894798305224,72
147,599,2015,peer_rev,Coral_Gardening,16.3425356,119.8927296,None,7,Hydnophora rigida;Pavona frondifera;Porites cylindrica,Hydnophora;Pavona;Porites,12,89.5,3,3,0.102151915,1.28110528101388,0.093814700482868,0,0.04250134,0.030557346,0.0019403222,0.09948771,0.015414723,0.080004685,0.0004241206,0.07027344,0.2708508,0.011437764,0.2908544,0.031372722,0.33598593,0,0.001336840167642,-0.001821618577973,0.000100829616316,0.002826466479085,0.000117685908282,0.000301274657249,1.78298762131652E-05,-0.001584657180038,0.005192508480766,-0.000380802950398,0.003042014620521,0.00577153107998,0.078894798305224,89.5
147,183,2016,peer_rev,Coral_Gardening,16.4434667,-88.1971863999999,None,1,Acropora cervicornis;Acropora palmata,Acropora,114,94,2,1,0.23209956,0.979910524393,0.084952478637491,0.0157422,0.0057625324,0.006021847,0.004781462,0.0010476268,0.00019785203,0.006246386,0.0002565978,0.021818198,0.23688895,0.007255143,0.1613837,0.10738196,0.4051261,0.000280458632518,-0.000224110162394,0.000337019537322,0.000893956813326,0.000310222192969,5.50083622122408E-05,7.88186041807587E-05,1.99452983162535E-05,-0.00132953942838,0.002007802643559,-1.22957524250853E-05,0.00445154580203,0.004024256833575,0.074059389260682,94
209,650,2015,peer_rev,Coral_Gardening,-14.6680433,145.463777,None,7,NA,Acropora,12,NA,NA,1,0.46822664,0.510110125809671,0.053294629169493,6.385646E-05,0.00157388,0.001103267,0.0004142178,9.516735E-06,2.1898972E-05,3.8837392E-05,0.0008289473,0.07535755,0.022100352,0.0028463153,0.11730559,0.27553597,0.012909916,-2.39420091516381E-06,4.47581363418563E-05,-5.1437682652084E-05,-8.45644491577828E-05,3.28172501905432E-06,3.14042237980836E-06,6.42014261261053E-07,6.11006081188944E-05,-0.00026261897927,0.000517544759945,-4.63615690188651E-05,0.002476506341587,0.04598908119581,0.004645950847043,NA
177,567,2015,peer_rev,Coral_Gardening,1.3450101,103.9832089,Human_Disturbance,8,Diploastrea heliopora;Goniastrea minuta;Pocillopora damicornis;Porites lobata,Diploastrea;Goniastrea;Pocillopora;Porites,24,15.9,4,4,0.036108926,2.53252573912455,0.01748180848504,0.056714248,0.1325967,0.2053423,0.014968162,0.035660457,0.01754737,0.35445425,0.23978853,0.40155584,0.09595371,0.13795301,0.5193902,0.19807602,0.122524865,-0.000387174534527,-0.004540311477401,-0.041681974161078,0.004265223437158,-0.002523678168654,-0.000796020124108,0.002158667553555,0.015344395691698,-0.003711146116257,0.003254747932607,-0.004424798962745,0.005715184049173,0.016029425202446,0.028779268163172,15.9
155,222,2017,peer_rev,Coral_Gardening,12.16957,-68.99002,None,7,NA,Favia,12,56,NA,1,0.38616654,1.35826684434354,0.098831462329695,0.00039486343,0.00042790186,0.00019326183,8.1409584E-05,0.00010207822,0.00016365503,0.025599873,0.006497684,0,0.15202591,0,0.44226205,0.010794128,0.71972394,-2.43566528132016E-05,-4.27721319614317E-05,3.23072771348879E-05,2.833662523113E-05,-1.44903662988905E-05,-3.20039431244368E-05,0.000132794322615,0.0004057103133,0,0.002508939531716,0,0.006786861473864,0.000830570455979,0.088219565424052,56
177,567,2013,peer_rev,Nursery_Phase,1.3450101,103.9832089,None,7,Pocillopora damicornis,Pocillopora,6,77.1666666666667,1,1,0.036108926,2.53252573912455,0.01748180848504,0.056714248,0.1325967,0.2053423,0.014968162,0.035660457,0.01754737,0.35445425,0.23978853,0.40155584,0.09595371,0.13795301,0.5193902,0.19807602,0.122524865,-0.000387174534527,-0.004540311477401,-0.041681974161078,0.004265223437158,-0.002523678168654,-0.000796020124108,0.002158667553555,0.015344395691698,-0.003711146116257,0.003254747932607,-0.004424798962745,0.005715184049173,0.016029425202446,0.028779268163172,77.1666666666667
135,588,1997,peer_rev,Coral_Gardening,22.2166667,114.2666667,None,7,Favia speciosa;Goniastrea aspera;Porites lobata,Favia;Goniastrea;Porites,4,NA,3,3,0.049122285,2.60338815710169,0.039538701778193,0.12894438,0.24284989,0.41016626,0.019953644,0.01884794,0.0049862075,0.29355252,0.1180737,0.10956955,0.15950291,0.008771811,0.70858383,0.23467083,0.14491473,0.000455870479345,0.003675093569539,-0.008562403375452,0.004700600694526,0.000222235122188,0.000126102695834,0.000473283366724,0.004378603195602,0.00176479078152,0.003028379380703,0.000539737711237,0.004092022505674,0.014086498861963,0.010557886788791,NA
173,506,1995,peer_rev,Coral_Gardening,3.202778,73.22068,Human_Disturbance,1,Acropora cytherea;Acropora divaricata;Acropora gemmifera;Acropora humilis;Acropora hyacinthus;Acropora tenuis;Agaricia humilis;Leptastrea purpurea;Leptastrea transversa;Pocillopora damicornis;Pocillopora verrucosa;Porites lichen;Porites lobata;Porites lutea;Porites nigrescens,Acropora;Astreopora;Cyphastrea;Favia;Favites;Galaxea;Goniastrea;Heliopora;Hydnophora;Leptastrea;Montastrea;Montipora;Pavona;Pocillopora;Porites;Psammocora;Symphyllia,28,51,15,17,0.38364574,0.697578038955478,0.102896074370338,0.025640089,0.0031453774,0.02252113,0.0071550612,0.005717546,0.019835055,0.015794504,0.0006104454,0,0.10756857,0,0.06197058,0.10259845,0.32502124,-0.000534004430202,-0.000436491433489,0.004852535688869,-0.00023154009885,-0.001576070078987,0.003085842411118,-6.21446492997078E-05,4.60259522448972E-05,0,0.002623577212746,0,0.002271516587247,0.016381421211091,0.076475405997851,51
147,599,1997,peer_rev,Coral_Gardening,16.3425356,119.8927296,None,7,Porites cylindrica;Porites rus,Porites,14,NA,2,1,0.102151915,1.28110528101388,0.093814700482868,0,0.04250134,0.030557346,0.0019403222,0.09948771,0.015414723,0.080004685,0.0004241206,0.07027344,0.2708508,0.011437764,0.2908544,0.031372722,0.33598593,0,0.001336840167642,-0.001821618577973,0.000100829616316,0.002826466479085,0.000117685908282,0.000301274657249,1.78298762131652E-05,-0.001584657180038,0.005192508480766,-0.000380802950398,0.003042014620521,0.00577153107998,0.078894798305224,NA
147,599,2014,peer_rev,Coral_Gardening,16.3425356,119.8927296,None,7,Acropora pulchra,Acropora,19,78.5,1,1,0.102151915,1.28110528101388,0.093814700482868,0,0.04250134,0.030557346,0.0019403222,0.09948771,0.015414723,0.080004685,0.0004241206,0.07027344,0.2708508,0.011437764,0.2908544,0.031372722,0.33598593,0,0.001336840167642,-0.001821618577973,0.000100829616316,0.002826466479085,0.000117685908282,0.000301274657249,1.78298762131652E-05,-0.001584657180038,0.005192508480766,-0.000380802950398,0.003042014620521,0.00577153107998,0.078894798305224,78.5
147,599,2015,peer_rev,Coral_Gardening,16.3425356,119.8927296,None,7,Echinopora lamellosa;Merulina scabricula,Echinopora;Merulina,12,8.33333333333333,2,2,0.102151915,1.28110528101388,0.093814700482868,0,0.04250134,0.030557346,0.0019403222,0.09948771,0.015414723,0.080004685,0.0004241206,0.07027344,0.2708508,0.011437764,0.2908544,0.031372722,0.33598593,0,0.001336840167642,-0.001821618577973,0.000100829616316,0.002826466479085,0.000117685908282,0.000301274657249,1.78298762131652E-05,-0.001584657180038,0.005192508480766,-0.000380802950398,0.003042014620521,0.00577153107998,0.078894798305224,8.33333333333333
122,429,2012,peer_rev,Artificial_Reef,28.6929261,34.7298765,None,4,Pocillopora verrucosa;Stylophora pistillata,Acropora;Pocillopora;Stylophora,24,NA,2,3,0.19387516,1.71632391028123,0.128531234514164,0.025532614,0.20528775,0.22972532,0.0386651,0.10306495,0.012517411,0.029728424,0.0070492234,0.0032605536,0.10343576,0.00023139958,0.11041376,0.036670554,0.8107412,0.00028822445734,0.027329393476248,-0.013874807919968,-0.003286573176526,0.005867759341543,0.000298919714987,0.000251920995387,0.000256744467399,-0.001023896178628,0.002384487065402,-8.89618309553374E-05,0.003199128671126,0.005211569656703,0.101717325774106,NA
226,587,2002,peer_rev,Larval_Enhancement,-23.144722,113.776389,None,7,Acropora formosa;Acropora grandis;Acropora hyacinthus;Acropora millepora;Acropora nobilis;Acropora secale;Acropora tenuis,Acropora,1.5,NA,7,1,0.8223964,0.730670528899488,0.119945649451595,0.0022002847,0.00358204,0.03424073,0.00071778824,0.0014470628,8.341847E-05,0.0038981782,0.0009941898,0.0058535887,0.10017082,0.0003331952,0.19982243,0.14120819,0.23611861,-0.000227105983702,-2.94207447123797E-05,-1.58578601919786E-05,-0.000171304418969,0.000187126627663,-3.00391038763337E-06,4.81163384392858E-05,0.000105752591414,-0.00235004283763,0.003024295920675,-0.000134402826064,0.001663673330437,0.030739654194225,0.087108169030398,NA
147,599,2017,peer_rev,Larval_Enhancement,16.3425356,119.8927296,None,7,Acropora tenuis,Acropora,36,NA,1,1,0.102151915,1.28110528101388,0.093814700482868,0,0.04250134,0.030557346,0.0019403222,0.09948771,0.015414723,0.080004685,0.0004241206,0.07027344,0.2708508,0.011437764,0.2908544,0.031372722,0.33598593,0,0.001336840167642,-0.001821618577973,0.000100829616316,0.002826466479085,0.000117685908282,0.000301274657249,1.78298762131652E-05,-0.001584657180038,0.005192508480766,-0.000380802950398,0.003042014620521,0.00577153107998,0.078894798305224,NA
164,629,2015,peer_rev,Larval_Enhancement,7.51497999999999,134.58252,None,7,Acropora digitifera,Acropora,12,NA,1,1,3.1932924,0.694923943344706,0.088661052244143,0.00061060674,0.0014342073,3.1636787E-06,0,0.0015732533,0.0005166665,0.0109950565,5.294266E-05,0.0010434757,0.24560553,0.0001321306,0.11982629,0.08566549,0.22746514,-6.90759466537697E-06,3.29475945115767E-05,4.3464391307101E-07,0,7.80195294117386E-05,1.8252238409001E-05,0.000192999509587,-8.75957448442932E-06,1.91179347563197E-05,0.004875072295016,-1.20182250611833E-05,2.6241622187919E-06,0.022754844549027,0.060714425181504,NA
109,637,2005,peer_rev,Artificial_Reef,35.5,138.5,Natural_Disturbance,7,NA,NA,3,NA,NA,NA,0.017788664,2.95054567156529,-0.024432439236394,0.020996012,0.106500156,0.07152745,0.012764045,0.07717862,0.00735551,0.35562575,0.14536135,0.52840686,0.1936772,0.48085597,0.33451125,0.1289013,0.4868842,0.000323762795465,-0.003589751165022,-0.003928216225044,0.000501220381226,-0.004056026617234,0.000491287972016,1.39894810589972E-05,0.005627384510907,-0.007199786197055,0.005019520223141,-0.008764918554913,0.000218311494047,0.000383488495242,-0.009472705830227,NA
120,429,2006,peer_rev,Nursery_Phase,29.5508922,34.9593004,None,7,Acropora pharaonis;Acropora valida;Pocillopora damicornis;Stylophora pistillata,Acropora;Pocillopora;Stylophora,10,68.5,4,3,0.13291189,3.11783503690227,0.148352056123655,0.061237823,0.20175944,0.06443654,0.06182942,0.07706391,0.023773752,0.47834083,0.7220801,0.3576005,0.087308444,0.059110716,0.21203437,0.20834184,0.50291735,0.000480865619399,7.17736441980775E-05,0.009573695283722,0.004611567627977,0.005321908911521,0.000458835996687,0.004031340913339,0.018928132273934,0.018871327692812,0.001973900266669,0.007334066156975,0.006251900846308,0.027885343947194,0.042557396942919,68.5
124,198,2014,peer_rev,Microfragmentation,28,-81,None,7,Diploria clivosa;Eusmilia fastigiata;Montastraea cavernosa;Porites astreoides;Porites porites;Siderastrea siderea;Solenastrea hyades;Stephanocoenia intersepta,Diploria;Eusmilia;Montastraea;Montastrea;Porites;Siderastrea;Solenastrea;Stephanocoenia,NA,99.5666666666667,8,8,0.055451516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.5666666666667
195,439,2003,peer_rev,Coral_Gardening,-7.869895,39.7549511,None,7,Acropora vaughani,Acropora,12,97,1,1,0.36576304,0.85259147930139,0.090437354883635,0.13068578,0.027616983,2.5676843E-06,4.974959E-07,0.019198405,0.00781451,0.06648281,9.943894E-05,0.015783966,0.15301469,0.0017293241,0.0521364,0.15505983,0.22296628,0.003325132416053,0.001564797648991,1.69875816775028E-07,-6.01460682269173E-08,-0.001729657839645,0.000439128673381,0.000309871137142,1.40609937344297E-05,0.000520533086224,0.001329996504567,1.51943828148599E-05,-0.003654383546249,0.025528662143783,0.06277390955309,97
122,429,1997,peer_rev,Substrate_Enhancement_Electric,28.6929261,34.7298765,None,7,Acropora squarrosa;Acropora variabilis;Montipora danae;Pavona varians;Pocillopora damicornis;Stylophora pistillata,Acropora;Montipora;Pavona;Pocillopora;Stylophora,12,67.5,6,5,0.19387516,1.71632391028123,0.128531234514164,0.025532614,0.20528775,0.22972532,0.0386651,0.10306495,0.012517411,0.029728424,0.0070492234,0.0032605536,0.10343576,0.00023139958,0.11041376,0.036670554,0.8107412,0.00028822445734,0.027329393476248,-0.013874807919968,-0.003286573176526,0.005867759341543,0.000298919714987,0.000251920995387,0.000256744467399,-0.001023896178628,0.002384487065402,-8.89618309553374E-05,0.003199128671126,0.005211569656703,0.101717325774106,67.5
147,600,2002,peer_rev,Substrate_Enhancement_Electric,16.2226498,120.0462109,None,7,Acropora echinata;Porites cylindrica,Acropora;Porites,6,83.6666666666667,2,2,0.042730417,1.66740596068981,0.092483664860695,0,0.04408064,0.03863528,0.0022000675,0.15104769,0.024740685,0.18458644,0.01061209,0.35969618,0.26976082,0.1529234,0.04300764,0.07841429,0.30770072,0,0.001045793464238,-0.00196533375843,2.43361573666334E-05,5.41436401280525E-05,0.000504508512941,0.00061885822903,0.000990259605037,-0.003286321325736,0.00516677593643,-0.001244123957374,0.001296765729785,0.013174966773526,0.076103035853752,83.6666666666667
176,609,2003,peer_rev,Coral_Gardening,1.6235162,124.7602683,Overfishing,7,Acropora yongei,Acropora,6,52.5,1,1,0.10967594,0.853848335759804,0.101309593814089,0.019180967,0.024704814,0.0019899516,0.00024205144,0.0205287,0.0057928427,0.062391147,0.0011506152,0.0377969,0.25043914,0.0020334416,0.013089626,0.06763891,0.34686923,0.000594581519677,-0.000382424916395,-0.000115449542963,4.00366956124675E-06,0.00055639792911,0.000210683627731,0.00020844116807,0.000114622648107,-0.000570669736375,0.005010411414233,-3.74157796613871E-05,0.00085862912661,0.014013348911381,0.080844433775002,52.5
128,199,1989,peer_rev,Artificial_Reef,25.693713,-80.1628248,Human_Disturbance,1,NA,NA,120,87.5,NA,NA,0.049757298,1.58084114411957,0.045815046898232,0.0034744032,0.058435168,0.041249312,0.0015532459,0.0028613412,0.0030993598,0.3061745,0.20181112,0.04388157,0.10522239,0.0013188336,0.4110795,0.24341093,0.1572695,-3.06991817937655E-05,-0.003593881970102,-0.002303222390103,0.000169831387757,-0.000648853633108,-0.001004860967673,0.000419270721349,0.006893989714709,0.000835553455082,0.000742396847768,-9.50432583605024E-05,-0.002902191064575,0.031681112064557,0.015651645172726,87.5
124,198,2006,peer_rev,Nursery_Phase,28,-81,None,7,Colpophyllia natans;Dichocoenia stokesii;Diploria labyrinthiformis;Diploria strigosa;Eusmilia fastigiata;Meandrina meandrites;Montastraea cavernosa;Montastraea faveolata;Porites astreoides;Porites porites;Siderastrea siderea;Solenastrea bournoni,Agaricia;Colpophyllia;Dichocoenia;Diploria;Eusmilia;Meandrina;Montastraea;Porites;Siderastrea;Solenastrea;Stephanocoenia,24,96,12,11,0.055451516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
130,196,2004,peer_rev,Coral_Gardening,24.5569474,-81.8024351999999,None,7,Acropora cervicornis,Acropora,NA,NA,1,1,0.26894066,1.26954093394174,0.022518999332963,0.002460435,0.012309868,0.028737534,0.00040075294,0.0001292792,0.00041256438,0.09138193,0.029572196,0,0.17483088,0,0.5994034,0.26719296,0.062709145,2.23807514306497E-05,-0.000551120864905,0.000969875053587,-2.28558274102397E-05,-1.77224190834254E-05,-1.59676274051889E-06,-0.000205332514915,0.001299921507862,0,0.001087906956673,0,-0.006522392142903,0.017114708911289,0.009345226684077,NA
130,196,2004,peer_rev,Coral_Gardening,24.5569474,-81.8024351999999,None,7,Acropora cervicornis,Acropora,NA,NA,1,1,0.26894066,1.26954093394174,0.022518999332963,0.002460435,0.012309868,0.028737534,0.00040075294,0.0001292792,0.00041256438,0.09138193,0.029572196,0,0.17483088,0,0.5994034,0.26719296,0.062709145,2.23807514306497E-05,-0.000551120864905,0.000969875053587,-2.28558274102397E-05,-1.77224190834254E-05,-1.59676274051889E-06,-0.000205332514915,0.001299921507862,0,0.001087906956673,0,-0.006522392142903,0.017114708911289,0.009345226684077,NA
130,196,2004,peer_rev,Coral_Gardening,24.5569474,-81.8024351999999,None,7,Acropora cervicornis,Acropora,NA,100,1,1,0.26894066,1.26954093394174,0.022518999332963,0.002460435,0.012309868,0.028737534,0.00040075294,0.0001292792,0.00041256438,0.09138193,0.029572196,0,0.17483088,0,0.5994034,0.26719296,0.062709145,2.23807514306497E-05,-0.000551120864905,0.000969875053587,-2.28558274102397E-05,-1.77224190834254E-05,-1.59676274051889E-06,-0.000205332514915,0.001299921507862,0,0.001087906956673,0,-0.006522392142903,0.017114708911289,0.009345226684077,100
149,600,2006,peer_rev,Coral_Gardening,15.5,120,None,7,Acropora microphthalma;Echinopora lamellosa;Porites cylindrica;Porites lobata,Acropora;Echinopora;Porites,NA,57.125,4,3,0.14037295,1.66843559943267,0.067122140163768,0,0.046900745,0.03516759,0.0020884792,0.14453763,0.020460652,0.11326062,0.005739672,0.24671283,0.25850874,0.05897323,0.3144679,0.03537977,0.3862377,0,0.00072726031596,-0.000378430516205,6.66818507439034E-05,0.000892383537509,0.000555601927706,0.000458764149384,0.000584057684649,-0.003817955607718,0.00490925041112,-0.001861649006605,0.007245736501434,0.006926105899567,0.050814333016222,57.125
147,599,2008,peer_rev,Coral_Gardening,16.3425356,119.8927296,None,7,Heliopora coerulea;Hydnophora rigida;Montipora digitata;Pavona frondifera;Pocillopora damicornis;Pocillopora verrucosa;Porites cylindrica;Porites nigrescens;Seriatopora caliendrum;Stylophora pistillata,Acropora;Agaricia;Heliopora;Hydnophora;Merulina;Montipora;Pavona;Pocillopora;Porites;Seriatopora;Stylophora,NA,57.4,10,11,0.102151915,1.28110528101388,0.093814700482868,0,0.04250134,0.030557346,0.0019403222,0.09948771,0.015414723,0.080004685,0.0004241206,0.07027344,0.2708508,0.011437764,0.2908544,0.031372722,0.33598593,0,0.001336840167642,-0.001821618577973,0.000100829616316,0.002826466479085,0.000117685908282,0.000301274657249,1.78298762131652E-05,-0.001584657180038,0.005192508480766,-0.000380802950398,0.003042014620521,0.00577153107998,0.078894798305224,57.4
137,44,2017,peer_rev,Nursery_Phase,21.3040736,-157.8711253,None,7,Montipora capitata;Porites lobata,Montipora;Porites,NA,83.2222222222222,2,2,0.057469476,0.949685953213868,-0.021537738159102,0.0009177288,0.001771374,0.00018669479,0.0002411379,0.00059087895,0.00022579162,0.1411727,0.048951816,0.08007706,0.19664063,0.0060745403,0.25766155,0.06267596,0.15249807,-8.23365513827988E-06,1.76828121766448E-05,5.68033713286489E-06,5.46101136106616E-06,-4.77034799669954E-05,7.43310864146969E-06,0.000169814987616,0.002078143676574,0.001865831356157,0.003360210765492,-0.000340214977041,0.004699473760345,-0.001928775114092,-0.031422542748359,83.2222222222222
178,607,2010,peer_rev,Coral_Gardening,0.6246932,123.9750018,None,7,Acropora yongei;Isopora brueggemanni;Pocillopora verrucosa,Acropora;Isopora;Pocillopora,NA,29.8,3,3,0.27732182,1.04520530422385,0.085945244536494,0.016783232,0.07866319,0.01167898,0.002201989,0.06443938,0.022076607,0.07491246,0.0013834648,0.18802577,0.22369012,0.019571966,0,0.06649387,0.27528426,0.000572604686022,-0.000380353866653,-0.00105320352807,0.000133498204576,0.001563182202252,0.00042239038951,0.000328947332772,0.000195894354163,0.001925872266293,0.005190962553024,8.46585512838585E-05,0,0.01336451404601,0.063596277345311,29.8
171,507,1993,peer_rev,Artificial_Reef,4.1754959,73.5093474,Human_Disturbance,1,NA,NA,16,NA,NA,NA,0.11315006,0.778898468016202,0.095142673392283,0.0017024707,0.0050959573,0.012492948,0.005161772,0.006202869,0.011833838,0.042995904,0.009818443,0,0.11501514,0,0.21457529,0.05688999,0.29711387,-6.76210511962629E-05,-0.000258582605007,-0.00218916009339,7.44017227341169E-05,-0.001921698841563,0.001761156849732,0.000246114182201,0.000713708497245,0,0.002514208379117,0,0.004899005185474,0.009368278915909,0.080002862251025,NA
157,607,1981,peer_rev,Artificial_Reef,11.1999448,123.7405967,None,5,NA,Acropora;Favia;Millepora;Pocillopora;Seriatopora;Stylophora,30,NA,NA,6,0.13450937,1.19640769838853,0.132559410524184,0,0.068298645,0.03565795,0.0028501712,0.10901333,0.021537058,0.10934003,0.0024235258,0.045277413,0.20168108,0.0053728833,0.09078964,0.13523327,0.36893272,0,-0.000243689526211,-0.000911053405567,0.000118669971231,-0.001007080687718,0.000339241681451,0.000359821658243,0.000210965038489,-0.001317937265743,0.004866786030206,-0.000202915301038,0.002380875362591,0.029954521097931,0.09801120587032,NA
139,185,1997,peer_rev,Coral_Gardening,20.4013196,-87.017594,Human_Disturbance,3,NA,NA,1,97,NA,NA,0.11163626,1.34475292537139,0.074456899993609,0.021270791,0.01116113,0.0031394423,0,0.0037861778,0.0009135473,0.02365957,0.009147018,0.028390048,0.23413526,0.0064993636,0.30546403,0.06266459,0.6345219,-1.62735581398002E-05,-0.000445496498353,0.000159241437954,0,-2.85608799789438E-05,-1.43202270423485E-05,0.000522244247523,0.000661599521779,-0.000266871686009,0.001858393306082,0.000272798775272,-0.000302708419886,0.003270925378258,0.06878592859615,97
162,609,2003,peer_rev,Coral_Gardening,8.928261,124.998911,None,7,NA,NA,24,NA,NA,NA,0.07652731,1.37273956782354,0.087514041355727,0,0.080195665,0.060235027,0.004637647,0.17623527,0.029440822,0.124178894,0.014187512,0.15862237,0.22350153,0.043284465,0.029060425,0.041733023,0.38742688,0,0.000508381155404,0.002617039057341,-9.9840277636593E-05,0.000303815508431,0.00050592139702,0.000710982897065,0.001424427059564,-0.006488154151223,0.0046264778484,-0.003686049682173,0.001666596176272,0.008496053466065,0.076928390901197,NA
213,56,2002,peer_rev,Artificial_Reef,-16.5004126,-151.7414904,Human_Disturbance,1,Herpolitha limax;Pavona cactus;Pocillopora damicornis;Pocillopora verrucosa;Porites rus,Acropora;Cyphastrea;Fungia;Herpolitha;Montipora;Pavona;Pocillopora;Porites;Psammocora,32,90.3636363636364,5,9,7.903341,0.849790524763887,0.022147634503358,0.00021416623,0.0008709975,3.4719037E-09,0,0.0025681627,5.8481226E-05,0.03422436,0.003684413,0.00017351445,0.2537836,3.8897506E-05,0.12597823,0.017700542,0.41049516,4.31159966286611E-06,3.09110391588712E-05,-6.94380730692501E-10,0,-0.000700039068364,-8.77622369443998E-06,0.000158036737279,0.00023866139183,-7.93349311358972E-06,0.004602515832944,-2.73813392678593E-06,0.003698389028961,-0.000216269510036,0.014350565997037,90.3636363636364
131,193,1988,peer_rev,Artificial_Reef,24.4269857,-83.1112797999999,Human_Disturbance,1,Agaricia agaricites;Favia fragum;Millepora alcicornis,Agaricia;Favia;Millepora,27,NA,3,3,0.5664302,1.27953586945006,0.002573234548138,0.000111836176,0.0018894472,0.002016996,0.00052490196,0.00044201285,0.00017173622,0,0,0,0.27298835,0,0.47102547,0,0.53036505,2.28976853329434E-06,-0.000104852608109,-0.000399494787085,-1.02221902455891E-05,-1.00180792452937E-05,2.12297167639587E-05,0,0,0,0.001919053630395,0,-0.003559898517349,0,0.004715147614479,NA
120,429,1997,peer_rev,Coral_Gardening,29.5097265,34.9226082,Human_Disturbance,7,Stylophora pistillata,Stylophora,5,NA,1,1,0.13291189,3.11783503690227,0.148352056123655,0.061237823,0.20175944,0.06443654,0.06182942,0.07706391,0.023773752,0.47834083,0.7220801,0.3576005,0.087308444,0.059110716,0.21203437,0.20834184,0.50291735,0.000480865619399,7.17736441980775E-05,0.009573695283722,0.004611567627977,0.005321908911521,0.000458835996687,0.004031340913339,0.018928132273934,0.018871327692812,0.001973900266669,0.007334066156975,0.006251900846308,0.027885343947194,0.042557396942919,NA
120,429,2003,peer_rev,Nursery_Phase,29.557669,34.951925,Human_Disturbance,7,Stylophora pistillata,Stylophora,1.5,93.5,1,1,0.13291189,3.11783503690227,0.148352056123655,0.061237823,0.20175944,0.06443654,0.06182942,0.07706391,0.023773752,0.47834083,0.7220801,0.3576005,0.087308444,0.059110716,0.21203437,0.20834184,0.50291735,0.000480865619399,7.17736441980775E-05,0.009573695283722,0.004611567627977,0.005321908911521,0.000458835996687,0.004031340913339,0.018928132273934,0.018871327692812,0.001973900266669,0.007334066156975,0.006251900846308,0.027885343947194,0.042557396942919,93.5
184,602,2013,peer_rev,Coral_Gardening,-2,121,None,7,Acropora yongei;Isopora brueggemanni;Pocillopora verrucosa,Acropora;Isopora;Pocillopora,24,NA,3,3,0.330474,2.43045549450008,0.085954070263489,0.010524937,0.06451954,0.042538203,0.0014868479,0.013970715,0.0041675954,0.5693257,0,0.89823526,0.13482022,0.28804168,0,0.3249621,0.07786269,0.00034463734112,0.00028156069192,-0.018505617847074,-3.41901251390068E-05,0.000933030306954,0.000149962411855,0.004970374432477,0,0.008177936618978,0.003783962943337,0.005551513894038,0,0.054531281780113,0.025769617814909,NA
143,230,2012,peer_rev,Coral_Gardening,18.4667219,-64.5769945,None,7,Acropora palmata,Acropora,12,NA,1,1,0.34832406,1.61292695257221,0.065407321922554,0.0063714627,0.0066075325,0.00092651905,0.00012730439,0.0004694706,0.00036232424,0.10318553,0.026677491,0,0.20404834,0,0.46067855,0.096368864,0.70710367,-0.000567164619199,-0.000587631783194,8.20716284744611E-05,2.12101334992357E-05,-2.91684290542352E-05,-6.70107785316014E-06,0.000390147146854,0.001407154649496,0,0.000323089821772,0,-0.004083454067057,0.004841140657663,0.063616627861153,NA
143,230,2014,peer_rev,Coral_Gardening,18.4752932,-64.5695896,None,7,Acropora palmata,Acropora,72,54.5714285714286,1,1,0.34832406,1.61292695257221,0.065407321922554,0.0063714627,0.0066075325,0.00092651905,0.00012730439,0.0004694706,0.00036232424,0.10318553,0.026677491,0,0.20404834,0,0.46067855,0.096368864,0.70710367,-0.000567164619199,-0.000587631783194,8.20716284744611E-05,2.12101334992357E-05,-2.91684290542352E-05,-6.70107785316014E-06,0.000390147146854,0.001407154649496,0,0.000323089821772,0,-0.004083454067057,0.004841140657663,0.063616627861153,54.5714285714286
